goal ,pledged ,backers ,currency ,main_category 
2000,411,13,1,7
950,1440,22,1,7
420,230,7,1,7
1200,1,1,1,7
2000,7002,61,1,7
5500,335,9,1,7
8200,9030,157,1,7
3000,370,8,1,7
1000,2295,33,1,7
5000,0,0,1,7
3200,1,1,1,7
5000,190,4,1,7
500,0,0,1,7
2500,2664,58,1,7
500,1112,30,1,7
45000,1481,19,1,7
50000,55709,316,1,7
7500,7751,22,1,7
170000,0,0,1,7
10,120,12,1,7
3000,0,0,1,7
2000,2085,14,1,7
5000,0,0,1,7
8000,171,4,1,7
7000,1844,41,1,7
1500,0,0,1,7
3000,250,2,1,7
750,501,12,1,7
3000,1588,20,1,7
5000,255,5,1,7
4500,2781,33,1,7
10000,1,1,1,7
5000,957,17,1,7
15000,2977,23,1,7
1200,125,2,1,7
400,765,14,1,7
32000,4309,18,1,7
105,84,3,1,7
4000,4353,97,1,7
3500,3505,41,1,7
2500,3,1,1,7
20,22,3,1,7
1000,1162,48,1,7
5000,50,1,1,7
13000,32,2,1,7
1200,5,1,1,7
3500,3617,52,1,7
2700,3375,45,1,7
1500,10,2,1,7
7000,7105,30,1,7
3600,297,6,1,7
15000,0,0,1,7
5000,0,0,1,7
15000,4446,57,1,7
10000,10346,78,1,7
222,10,1,1,7
2000,2251,49,1,7
5000,5630,88,1,7
720,648,28,1,7
900,0,0,1,7
2500,8385,68,1,7
5000,14405,355,1,7
11250,13449,193,1,7
500,25,2,1,7
50000,485,11,1,7
2000,6309,102,1,7
1000,1066,30,1,7
2500,756,21,1,7
10000,118,5,1,7
1000,2742,56,1,7
2000,4324,53,1,7
8000,14191,114,1,7
500,0,0,1,7
1600,1744,36,1,7
1000,5,1,1,7
150,913,117,1,7
7000,1430,15,1,7
500,8,4,1,7
7000,0,0,1,7
15000,16535,79,1,7
500,1717,39,1,7
3000,3215,63,1,7
100,100,4,1,7
2500,2821,24,1,7
2000,3032,52,1,7
60000,1815,63,1,7
500,651,19,1,7
18000,915,7,1,7
600,100,5,1,7
1500,0,0,1,7
2000,2015,64,1,7
1500,595,10,1,7
1500,218,5,1,7
5200,5222,87,1,7
1500,1526,22,1,7
10000,27236,361,1,7
375,375,11,1,7
1300,1870,30,1,7
600,3607,62,1,7
3000,3,3,1,7
3500,4174,72,1,7
3600,156,7,1,7
2400,3660,19,1,7
1000,1752,29,1,7
1000,1350,67,1,7
2200,2485,100,1,7
175,215,3,1,7
300,10,1,1,7
15000,2795,12,1,7
9155,50,2,1,7
2500,710,12,1,7
900,948,17,1,7
3000,50,1,1,7
2500,406,18,1,7
2500,2580,27,1,7
2300,2661,39,1,7
1050,1103,25,1,7
2000,2000,22,1,7
55000,662,21,1,7
20,220,24,1,7
7000,1787,23,1,7
2940,1215,18,1,7
2000,355,7,1,7
100000,400,1,1,7
3000,3510,34,1,7
5000,5710,41,1,7
10000,3530,23,1,7
4500,542,20,1,7
6000,125,4,1,7
260,516,29,1,7
80000,175,4,1,7
3000,0,0,1,7
10000,600,7,1,7
3000,25,1,1,7
1000,1006,14,1,7
110,50,3,1,7
1925,2038,51,1,7
420,560,34,1,7
3000,0,0,1,7
5000,210,7,1,7
1800,1927,67,1,7
5000,42,1,1,7
500,121,7,1,7
200,200,1,1,7
4000,445,6,1,7
1500,191,4,1,7
9000,10646,71,1,7
20,22,4,1,7
10000,12,2,1,7
75000,400,9,1,7
10000,1880,24,1,7
30000,31102,76,1,7
1050,670,8,1,7
2000,231,3,1,7
2500,3305,60,1,7
2500,65,3,1,7
300,144,25,1,7
1700,1850,50,1,7
5000,0,0,1,7
500,531,10,1,7
400,28,3,1,7
800,143,7,1,7
2150,2350,49,1,7
7328,7613,65,1,7
850,285,10,1,7
275,15,2,1,7
2500,75,2,1,7
1500,1760,48,1,7
10000,13805,233,1,7
500,1072,41,1,7
3250,3305,42,1,7
500,800,26,1,7
7000,0,0,1,7
2000,0,0,1,7
2000,2352,70,1,7
1500,1,1,1,7
5000,50,3,1,7
700,7,1,1,7
200,261,10,1,7
4200,435,10,1,7
550,60,3,1,7
24000,0,0,1,7
400,0,0,1,7
1500,1592,40,1,7
2000,2025,27,1,7
7500,9923,83,1,7
300,362,9,1,7
3000,0,0,1,7
35000,120,3,1,7
1500,1500,39,1,7
1000,175,3,1,7
25000,110,2,1,7
5000,206,11,1,7
600,650,15,1,7
2000,50,1,1,7
100,531,12,1,7
3500,1087,28,1,7
300,344,25,1,7
1500,825,8,1,7
2000,3,2,1,7
2000,6,2,1,7
8500,1,1,1,7
3000,44,5,1,7
1000,0,0,1,7
5500,974,17,1,7
550,552,16,1,7
630,961,28,1,7
1200,5,1,1,7
750,910,30,1,7
4200,390,8,1,7
4000,5492,124,1,7
3500,400,7,1,7
1250,25,1,1,7
5000,10,1,1,7
300,1290,31,1,7
2000,25,1,1,7
2000,2183,30,1,7
39059,0,0,1,7
495,596,15,1,7
1500,0,0,1,7
1000,1559,20,1,7
1500,1535,27,1,7
1000,1825,29,1,7
20000,1021,7,1,7
2500,2520,42,1,7
3000,14,1,1,7
1000,8,8,1,7
47000,7976,54,1,7
300,7,3,1,7
750,27,2,1,7
750,369,9,1,7
1000,2063,32,1,7
3000,795,10,1,7
7500,40,2,1,7
10000,375,9,1,7
5000,70,2,1,7
200000,1031,21,1,7
175,225,29,1,7
100,129,6,1,7
700,0,0,1,7
350,82,5,1,7
735,15,2,1,7
15000,401,9,1,7
300,25,1,1,7
26000,9280,135,1,7
3500,3685,56,1,7
80000,0,0,1,7
5000,50,2,1,7
1600,516,19,1,7
10000,1411,8,1,7
2000,152,2,1,7
60,1,1,1,7
2500,2595,37,1,7
2000,2375,43,1,7
8500,0,0,1,7
500,502,18,1,7
450,508,19,1,7
6800,1660,27,1,7
8000,11201,215,1,7
1200,1335,19,1,7
2500,2738,56,1,7
3330,354,14,1,7
250,26,4,1,7
5,7,5,1,7
40000,0,0,1,7
100000,5,1,1,7
6000,1628,31,1,7
20000,216,6,1,7
5000,100,1,1,7
20000,35,8,1,7
30000,33066,88,1,7
12000,26,2,1,7
2750,2850,34,1,7
6000,0,0,1,7
8000,122,4,1,7
4000,50,3,1,7
116000,4471,72,1,7
2000,3350,88,1,7
7000,10,1,1,7
6000,406,10,1,7
7500,396,4,1,7
150000,193967,595,1,7
500,581,20,1,7
1500,1527,16,1,7
27000,10,1,1,7
38000,296,10,1,7
2500,3,1,1,7
3275,3796,82,1,7
10000,2532,19,1,7
18000,10,1,1,7
15000,0,0,1,7
3000,58,5,1,7
15000,100,1,1,7
5500,5575,39,1,7
3000,1,1,1,7
6300,2575,14,1,7
5000,0,0,1,7
10000,1006,19,1,7
1000,270,9,1,7
10000,101,6,1,7
5,2,2,1,7
10000,315,8,1,7
8500,90,3,1,7
1000,265,7,1,7
5000,0,0,1,7
1000,0,0,1,7
189,0,0,1,7
3300,3323,14,1,7
100,158,16,1,7
10000,1110,20,1,7
5000,5296,48,1,7
250,0,0,1,7
3500,0,0,1,7
1500,1715,37,1,7
50,271,17,1,7
1000,337,14,1,7
3300,1361,28,1,7
2000000,28,2,1,7
1200,1428,25,1,7
1000,382,19,1,7
6000,522,10,1,7
3500,50,3,1,7
30000,10,1,1,7
6500,0,0,1,7
5000,75,3,1,7
800,300,1,1,7
1850,780,29,1,7
200,286,10,1,7
150000,0,0,1,7
5000,21,3,1,7
5200,201,3,1,7
5000,3,2,1,7
250,1138,73,1,7
3000,3701,16,1,7
14500,70,2,1,7
250,87,8,1,7
3500,805,14,1,7
100,0,0,1,7
2500,2540,24,1,7
6000,955,7,1,7
1100,1145,26,1,7
5000,0,0,1,7
2000,70,2,1,7
500,230,3,1,7
2000,115,6,1,7
6000,6716,104,1,7
50,180,4,1,7
5000,5433,68,1,7
8000,1,1,1,7
5000,201,3,1,7
1480,105,2,1,7
2000,570,19,1,7
250,1363,45,1,7
3000,6,2,1,7
600,10,1,1,7
7000,2736,22,1,7
2500,523,11,1,7
40000,110,2,1,7
3500,3800,102,1,7
1200,1258,33,1,7
700,150,1,1,7
500,0,0,1,7
6000,1885,45,1,7
600,26,2,1,7
1500,3634,43,1,7
500,126,5,1,7
1000,88,4,1,7
675,50,1,1,7
3000,5,1,1,7
7800,1000,15,1,7
5000,0,0,1,7
2000,0,0,1,7
1000,267,10,1,7
1,796,37,1,7
3500,110,5,1,7
17000,18283,133,1,7
300,0,0,1,7
2000,0,0,1,7
5000,25,3,1,7
3000,350,5,1,7
500,688,20,1,7
12000,353,3,1,7
360,1,1,1,7
4500,0,0,1,7
1250,865,21,1,7
5000,6000,56,1,7
750,903,15,1,7
250,275,3,1,7
10000,1990,25,1,7
1500,2027,30,1,7
500,100,6,1,7
10000,150,3,1,7
1790,927,12,1,7
10000,1,1,1,7
500,0,0,1,7
7000,8000,125,1,7
700,1845,64,1,7
200,202,6,1,7
30000,827,5,1,7
75000,10420,114,1,7
1500,1885,22,1,7
2000,3,3,1,7
75000,0,0,1,7
3500,35,2,1,7
10000,51,5,1,7
2000,210,5,1,7
3000,4630,102,1,7
500,585,8,1,7
30000,31010,230,1,7
2000,3460,45,1,7
3300,4405,59,1,7
1000,0,0,1,7
5000,1176,19,1,7
5600,5842,71,1,7
400000,2087,21,1,7
11500,30,3,1,7
2000,2000,5,1,7
1000,70,3,1,7
3000,6,2,1,7
6000,6223,85,1,7
400,409,10,1,7
8000,9023,185,1,7
1500,0,0,1,7
22460,105,3,1,7
800,1030,19,1,7
1000,1120,11,1,7
20000,265,2,1,7
2500,377,16,1,7
1300,1450,8,1,7
2000,100,1,1,7
100000,0,0,1,7
1000,1526,38,1,7
6500,100,2,1,7
1200,1200,20,1,7
180,472,45,1,7
250,4,1,1,7
15000,315,10,1,7
2000,10,1,1,7
1000,6,2,1,7
10000,50,3,1,7
4200,215,5,1,7
8000,13570,106,1,7
8000,1029,36,1,7
390,560,14,1,7
2000,6,2,1,7
10,38,1,1,7
1300,1,1,1,7
300,2212,36,1,7
1000,5,1,1,7
5400,45,1,1,7
9800,0,0,1,7
5000,26,2,1,7
10000,0,0,1,7
10000,80,2,1,7
6000,85,5,1,7
2000,0,0,1,7
5500,301,9,1,7
1300,25,1,1,7
700,0,0,1,7
1600,1700,27,1,7
5000,26,2,1,7
300,315,16,1,7
2500,61,3,1,7
5000,621,12,1,7
160,0,0,1,7
6000,1000,8,1,7
50,84,10,1,7
200,0,0,1,7
75000,15807,160,1,7
1500,1950,14,1,7
1500,4081,58,1,7
850,235,8,1,7
5000,290,11,1,7
15000,39,3,1,7
200,20,4,1,7
400,1,1,1,7
3500,16866,134,1,7
2500,502,2,1,7
5000,40,2,1,7
50000,100,1,1,7
150,191,18,1,7
11500,4056,40,1,7
15000,15451,41,1,7
196,0,0,1,7
3800,175,3,1,7
100000,3,3,1,7
1000,66,2,1,7
10000,0,0,1,7
5000,0,0,1,7
900,1132,28,1,7
1500,31,4,1,7
5500,0,0,1,7
875,895,22,1,7
5000,5129,62,1,7
10,0,0,1,7
600,603,12,1,7
3800,3840,24,1,7
1500,325,5,1,7
4500,5061,107,1,7
1000,1140,56,1,7
12000,2298,7,1,7
5000,5,1,1,7
8500,8706,116,1,7
1500,1633,36,1,7
3000,350,19,1,7
4000,4401,71,1,7
11000,0,0,1,7
1000,0,0,1,7
12000,0,0,1,7
500,947,17,1,7
500,646,17,1,7
7500,8291,86,1,7
8000,1,1,1,7
3000,3196,78,1,7
2300,20,1,1,7
6000,6034,113,1,7
2000,2211,40,1,7
2500,2870,53,1,7
1500000,825,33,1,7
10000,76354,1095,1,7
100,1,1,1,7
400,421,13,1,7
6600,7150,75,1,7
6000,6566,74,1,7
500,600,3,1,7
2000,2075,32,1,7
5000,20,1,1,7
1700,2491,28,1,7
3500,230,10,1,7
2500,88,3,1,7
530,550,6,1,7
3000,590,11,1,7
5000,3,1,1,7
1800,1800,12,1,7
1500,10,2,1,7
1500,1515,33,1,7
2475,1627,88,1,7
1000,180,5,1,7
200,36,10,1,7
88000,672,40,1,7
900,0,0,1,7
1500,1798,39,1,7
50000,0,0,1,7
1500,150,3,1,7
900,1818,68,1,7
8000,12433,144,1,7
2400,1020,27,1,7
1000,2179,47,1,7
10000,10126,38,1,7
2200,5583,127,1,7
10000,0,0,1,7
7000,285,5,1,7
15400,145,7,1,7
5000,12,1,1,7
20000,21101,103,1,7
3500,4435,36,1,7
2500,2840,28,1,7
13000,16050,306,1,7
3000,0,0,1,7
1500,1500,23,1,7
9500,30381,574,1,7
2500,2611,31,1,7
3000,3081,28,1,7
2000,90,8,1,7
3900,3900,1,1,7
5000,1835,52,1,7
1000,3195,61,1,7
100,4723,55,1,7
2500,45,1,1,7
4000,4648,46,1,7
2000,4371,33,1,7
165,178,10,1,7
9500,10125,81,1,7
4000,182,6,1,7
2500,205,7,1,7
1500,5,1,1,7
3000,3610,20,1,7
30000,30702,236,1,7
500,5,1,1,7
3500,1679,54,1,7
2500,1876,25,1,7
3300,3420,47,1,7
3000,67,4,1,7
699,1,1,1,7
2800,0,0,1,7
3000,0,0,1,7
750,5798,145,1,7
7000,7560,63,1,7
20000,0,0,1,7
2500,4325,110,1,7
800,2658,96,1,7
15000,15420,75,1,7
500,2,1,1,7
1870,1920,7,1,7
3800,4527,28,1,7
2500,385,4,1,7
6000,6090,92,1,7
950,1109,50,1,7
5000,1710,28,1,7
500,0,0,1,7
999,26,3,1,7
250,93,7,1,7
4275,355,6,1,7
7700,8,1,1,7
750,2956,84,1,7
600,54,15,1,7
10000,22,3,1,7
875,2001,98,1,7
100,20,2,1,7
500,74,9,1,7
2500,1,1,1,7
10000,0,0,1,7
2000,2184,51,1,7
1500,65,3,1,7
400,76,6,1,7
45000,366,6,1,7
4000,4298,79,1,7
2579,0,0,1,7
250,2030,123,1,7
3000,80,4,1,7
7500,1200,8,1,7
3200,3302,57,1,7
3000,3810,39,1,7
111111,4738,32,1,7
600,2448,48,1,7
100,0,0,1,7
4000,0,0,1,7
1000,31,3,1,7
25000,29505,188,1,7
15,1,1,1,7
500,0,0,1,7
6000,6528,110,1,7
200,519,12,1,7
65000,145,5,1,7
5000,255,1,1,7
950000,0,0,1,7
2500,1320,41,1,7
5000,5200,24,1,7
9300,150,5,1,7
2500,2680,39,1,7
4500,636,20,1,7
1935,0,0,1,7
1000,5,1,1,7
24000,5,1,1,7
15,10,1,1,7
5000,25,1,1,7
300000,0,0,1,7
1000,0,0,1,7
18400,17705,132,1,7
10000,30,1,1,7
2000,2398,33,1,7
6000,6252,91,1,7
2000,37,5,1,7
7700,0,0,1,7
200,200,11,1,7
850,1,1,1,7
1900,2318,38,1,7
75,151,11,1,7
11400,205,4,1,7
2500,2729,54,1,7
3000,16,2,1,7
21000,225,3,1,7
5500,850,15,1,7
700,310,6,1,7
100,150,4,1,7
1500,1556,23,1,7
700,0,0,1,7
49000,0,0,1,7
30000,960,14,1,7
4000,4026,31,1,7
2000,18,2,1,7
1800,160,2,1,7
600,656,14,1,7
1156,641,10,1,7
6000,7251,76,1,7
2000,685,15,1,7
1000,490,11,1,7
550,89,5,1,7
1000,1039,16,1,7
11000,34266,248,1,7
1100,1100,9,1,7
40970,30,2,1,7
80,87,6,1,7
10000,1045,22,1,7
100,0,0,1,7
4000,1,1,1,7
10958,4777,95,1,7
4000,4030,51,1,7
2000,250,3,1,7
20000,0,0,1,7
2500,3186,47,1,7
1000,1501,25,1,7
360,360,4,1,7
850,1723,25,1,7
750,1072,20,1,7
120000,51,2,1,7
3500,36,2,1,7
1000,15,1,1,7
7500,335,3,1,7
1000,395,7,1,7
18000,4921,100,1,7
550,1114,60,1,7
5500,330,4,1,7
10000,5,1,1,7
2000,0,0,1,7
650,1080,35,1,7
1,1,1,1,7
25000,13599,62,1,7
5500,6313,105,1,7
100,216,25,1,7
47000,50,2,1,7
2000,2750,17,1,7
5000,125,5,1,7
1250,1438,18,1,7
2500,2773,58,1,7
9500,426,8,1,7
1700,156,3,1,7
500000,0,0,1,7
600,600,5,1,7
580,741,24,1,7
10275,108,1,1,7
5000,1998,13,1,7
200,659,20,1,7
3400,105,3,1,7
10,17,7,1,7
7000,445,9,1,7
100000,3,3,1,7
5000,1974,37,1,7
9000,13475,79,1,7
5000,150,3,1,7
1500,287,6,1,7
3000,1,1,1,7
40000,0,0,1,7
4200,4686,91,1,7
10500,426,21,1,7
11000,375,9,1,7
4000,317,10,1,7
1000,15,2,1,7
1200,20,1,1,7
750,795,10,1,7
25000,25,1,1,7
4200,4222,50,1,7
10000,10889,236,1,7
22000,10,1,1,7
3500,5,1,1,7
5000,7900,51,1,7
5000,0,0,1,7
15000,0,0,1,7
50000,55,2,1,7
250,250,6,1,7
150,368,22,1,7
300,302,21,1,7
5000,5090,60,1,7
800,67,2,1,7
900,128,5,1,7
75,80,1,1,7
12555,30,2,1,7
2750,2816,21,1,7
5000,5000,26,1,7
10000,330,10,1,7
7000,7360,113,1,7
15000,0,0,1,7
750,367,7,1,7
8500,4472,69,1,7
150,240,10,1,7
5500,0,0,1,7
2500,2900,28,1,7
3000,3120,48,1,7
500,580,16,1,7
3300,2,2,1,7
5000,0,0,1,7
5000,5258,87,1,7
15000,20498,360,1,7
25000,25565,266,1,7
5000,345,6,1,7
1000,0,0,1,7
4000,23,1,1,7
500,325,7,1,7
8000,8370,36,1,7
700,1136,28,1,7
15000,24584,195,1,7
600,0,0,1,7
1500,1825,9,1,7
3000,3482,68,1,7
2000,516,18,1,7
2500,2732,63,1,7
20000,4943,27,1,7
50000,1209,18,1,7
450,0,0,1,7
8000,1631,13,1,7
1200,0,0,1,7
4000,705,14,1,7
500,500,20,1,7
5000,5025,90,1,7
1200,50,2,1,7
3000,55,3,1,7
20000,0,0,1,7
1500,3683,40,1,7
3600,10,1,1,7
2000,20,2,1,7
7500,0,0,1,7
5000,41,3,1,7
5500,6052,105,1,7
2500,0,0,1,7
820,900,13,1,7
4000,4922,72,1,7
500,30,1,1,7
2000,2075,52,1,7
60,0,0,1,7
15000,151,4,1,7
800,1450,24,1,7
8000,1224,55,1,7
5000,60,2,1,7
1000,112,3,1,7
10000,350,1,1,7
43000,0,0,1,7
200,63,5,1,7
6000,11834,169,1,7
7000,176,5,1,7
5000,171,4,1,7
250,1256,49,1,7
4362,0,0,1,7
3500,186,5,1,7
4000,20,2,1,7
3000,3315,52,1,7
10000,10359,75,1,7
5000,110,5,1,7
75,2,2,1,7
2500,2615,57,1,7
999,2734,72,1,7
400,555,19,1,7
1000,478,18,1,7
10000,1145,24,1,7
100000,1,1,1,7
7000,27,2,1,7
1000000,0,0,1,7
12000,0,0,1,7
45000,4473,59,1,7
5678,0,0,1,7
10,20,5,1,7
100,0,0,1,7
6800,127,5,1,7
450,675,22,1,7
1000,195,6,1,7
3000,1485,17,1,7
1500,1639,24,1,7
1000,6297,247,1,7
5500,6097,68,1,7
4000,4179,114,1,7
50000,5,1,1,7
5000,0,0,1,7
800,1040,38,1,7
7350,7450,122,1,7
4500,150,5,1,7
31000,385,8,1,7
2500,25,1,1,7
7040,148,3,1,7
950,958,22,1,7
7000,850,4,1,7
2500,75,3,1,7
2000,172,7,1,7
2500,2596,59,1,7
3500,42,2,1,7
4500,410,11,1,7
1800,1807,64,1,7
11750,14019,139,1,7
5000,45,3,1,7
22000,260,7,1,7
20000,110,4,1,7
3000,3158,24,1,7
6000,505,9,1,7
7000,320,5,1,7
30000,1030,6,1,7
1900,31,3,1,7
2950,4766,68,1,7
5000,14,5,1,7
2500,3959,111,1,7
5000,10,1,1,7
180000,0,0,1,7
2500,2501,9,1,7
10000,7,3,1,7
500,143,2,1,7
5000,20,1,1,7
10000,550,3,1,7
300,15,1,1,7
500,578,23,1,7
1500,1590,34,1,7
3000,0,0,1,7
700,0,0,1,7
2200,2500,60,1,7
2500,4341,62,1,7
8000,1060,31,1,7
10000,10203,50,1,7
8500,110,2,1,7
2500,3455,68,1,7
3250,45,3,1,7
1450,1470,44,1,7
4382,1635,22,1,7
2500,0,0,1,7
387,0,0,1,7
18500,1337,37,1,7
4000,5175,74,1,7
1000,29,8,1,7
2500,2722,41,1,7
275,830,18,1,7
7500,7905,21,1,7
10000,637,5,1,7
50000,0,0,1,7
10000,12115,180,1,7
1500,1505,7,1,7
265000,12572,39,1,7
800,950,14,1,7
400,565,31,1,7
75000,81,4,1,7
50,0,0,1,7
10000,1,1,1,7
15000,19000,321,1,7
100000,1,1,1,7
2500,15,3,1,7
10000,10350,46,1,7
35000,0,0,1,7
800,0,0,1,7
3030,705,17,1,7
3000,3150,28,1,7
550,620,17,1,7
10000,10248,135,1,7
15000,291,9,1,7
8000,1066,20,1,7
300,40,2,1,7
500,516,20,1,7
3000,3055,50,1,7
2750,2862,27,1,7
100,1928,148,1,7
1500,2200,30,1,7
10000,0,0,1,7
1500,296,5,1,7
550,0,0,1,7
1600,1721,18,1,7
5000,5152,97,1,7
400,25,1,1,7
1500,279,13,1,7
4500,5975,112,1,7
100000,2,1,1,7
900,111,4,1,7
8000,30,1,1,7
200,310,12,1,7
3000,103,4,1,7
20000,101,2,1,7
10000,1,1,1,7
100,716,7,1,7
7000,320,3,1,7
1000,1147,40,1,7
15000,33582,209,1,7
1500,4060,22,1,7
20000,7923,120,1,7
759,127,5,1,7
500,825,3,1,7
50000,1,1,1,7
2000,2010,29,1,7
120,452,17,1,7
8000,624,4,1,7
10000,0,0,1,7
10000,605,11,1,7
30000,1,1,1,7
1650,7672,175,1,7
600,25,1,1,7
2000,3,1,1,7
2000,273,12,1,7
15000,25386,73,1,7
240,561,23,1,7
5000,25,1,1,7
5000,40,2,1,7
10000,0,0,1,7
25000,8832,70,1,7
5000,1930,23,1,7
1000,1345,37,1,7
5000,0,0,1,7
2000,0,0,1,7
3000,3023,44,1,7
5,0,0,1,7
25000,2050,19,1,7
1200,2191,68,1,7
2000,2620,42,1,7
25000,190,4,1,7
3500,777,14,1,7
5000,7033,213,1,7
2220,3561,69,1,7
500,10,2,1,7
3300,8861,149,1,7
4000,880,12,1,7
10000,115,5,1,7
2500,3765,23,1,7
6800,2,2,1,7
300,5,1,1,7
6000,25,4,1,7
54000,765,6,1,7
500,150,3,1,7
823,461,12,1,7
5000,5345,105,1,7
2000,2226,39,1,7
5000,250,4,1,7
225000,546,9,1,7
5000,0,0,1,7
2500,2585,32,1,7
150,10,1,1,7
2000,2148,34,1,7
3000,1,1,1,7
12000,2608,30,1,7
1200,119,2,1,7
1000,1331,21,1,7
80,11,3,1,7
600,21,2,1,7
16000,0,0,1,7
4000,4440,33,1,7
60000,0,0,1,7
250,367,15,1,7
6500,0,0,1,7
4200,12643,164,1,7
500,74,4,1,7
3000,12,3,1,7
3500,3941,77,1,7
1000,250,13,1,7
100,48,3,1,7
2000,2000,19,1,7
15000,15396,188,1,7
650,650,9,1,7
700,530,34,1,7
350,530,17,1,7
12000,2116,22,1,7
7000,899,3,1,7
600,615,24,1,7
1000,1015,15,1,7
600,603,10,1,7
25000,25745,278,1,7
4892,1070,6,1,7
6000,0,0,1,7
25000,651,6,1,7
3500,715,14,1,7
2500,438,14,1,7
2000,2105,30,1,7
330000,26400,134,1,7
900,0,0,1,7
4000,1865,28,1,7
20000,251,2,1,7
800,14,2,1,7
1800,1812,40,1,7
500,0,0,1,7
3000,114,6,1,7
15000,365,11,1,7
1000,1145,39,1,7
350,550,18,1,7
1100,1103,30,1,7
10,2645,109,1,7
150,168,12,1,7
1600,1800,19,1,7
500,619,15,1,7
1500,20,1,1,7
2000,2340,43,1,7
6100,7395,115,1,7
80000,53,2,1,7
100,114,2,1,7
30,0,0,1,7
2000,2265,27,1,7
308124,21,1,1,7
7700,0,0,1,7
550,25,1,1,7
20000,1,1,1,7
7750,5,1,1,7
100000,277,7,1,7
900,1240,38,1,7
500,240,4,1,7
10000,10272,124,1,7
1000,1150,36,1,7
975,300,9,1,7
4000,0,0,1,7
700,13,1,1,7
10000,1167,33,1,7
5500,5772,82,1,7
1300,1480,31,1,7
8500,10275,125,1,7
375,1013,22,1,7
5500,0,0,1,7
2500,3896,28,1,7
1500,1500,10,1,7
885,48,4,1,7
8000,0,0,1,7
800,5674,39,1,7
250000,43,2,1,7
500,51,4,1,7
100,103,3,1,7
3500,745,8,1,7
4800,5500,44,1,7
500,14,2,1,7
25000,3076,26,1,7
335,20,1,1,7
800,810,22,1,7
500000,2938,30,1,7
750,1155,32,1,7
250,84,7,1,7
2000,4267,64,1,7
500,925,17,1,7
5675,754,20,1,7
5000,380,3,1,7
15000,17443,132,1,7
1100,1350,34,1,7
1500,0,0,1,7
500,0,0,1,7
2000,16,2,1,7
35000,0,0,1,7
20000,1,1,1,7
500,511,21,1,7
3000,100,4,1,7
3450,0,0,1,7
310,152,12,1,7
10000,125,5,1,7
20000,3625,30,1,7
3000,1010,22,1,7
7000,7602,80,1,7
10000,132,4,1,7
320,331,18,1,7
5000,20,2,1,7
1500,3840,129,1,7
15000,0,0,1,7
5500,1412,46,1,7
4000,50,1,1,7
5000,0,0,1,7
2500,2550,29,1,7
4000,10,1,1,7
7000,1410,35,1,7
20000,200,4,1,7
550,588,14,1,7
7500,0,0,1,7
25000,4081,77,1,7
5000,6150,55,1,7
5000,100,1,1,7
727,40,2,1,7
1100,1420,38,1,7
5000,5602,51,1,7
5000,1200,20,1,7
2800,2918,14,1,7
2500,375,13,1,7
1200,178,2,1,7
5000,5195,42,1,7
400,546,18,1,7
3000,0,0,1,7
3500,1075,13,1,7
350,40,4,1,7
2000,1,1,1,7
22000,27741,295,1,7
2600,350,2,1,7
4200,7160,43,1,7
4200,730,11,1,7
275,2009,67,1,7
30000,0,0,1,7
2500,2617,89,1,7
20000,970,15,1,7
35850,440,3,1,7
6000,0,0,1,7
5000,670,12,1,7
40000,3135,19,1,7
600,0,0,1,7
1000,1085,20,1,7
300,130,5,1,7
8000,14034,148,1,7
60000,140,7,1,7
5420,2,2,1,7
10000,205,5,1,7
1600,1615,24,1,7
2800,2930,41,1,7
12000,1275,7,1,7
10000,465,9,1,7
3000,260,6,1,7
350,0,0,1,7
300,151,15,1,7
2000,0,0,1,7
1300,0,0,1,7
2692,3278,51,1,7
10000,21123,282,1,7
4000,75,2,1,7
2000,0,0,1,7
3500,580,8,1,7
1000,485,7,1,7
5000,25,1,1,7
10000,11298,172,1,7
1000,1180,22,1,7
2000,0,0,1,7
50000,51535,343,1,7
500,530,18,1,7
400,274,16,1,7
1000,1230,30,1,7
4000,0,0,1,7
1500,2834,47,1,7
7500,18594,78,1,7
5000,345,7,1,7
1100,1212,29,1,7
600,655,29,1,7
50,15,2,1,7
1000,2016,42,1,7
6500,9842,55,1,7
1500,20,1,1,7
700,0,0,1,7
5000,40,2,1,7
1500,2085,24,1,7
200,0,0,1,7
4500,1362,11,1,7
800,940,12,1,7
4800,406,9,1,7
50,86,5,1,7
4000,5037,148,1,7
5000,500,1,1,7
2000,111,4,1,7
15000,15000,109,1,7
3750,125,3,1,7
50000,22740,67,1,7
20000,2948,95,1,7
30000,0,0,1,7
5000,5006,18,1,7
40000,40740,206,1,7
5000,9654,217,1,7
2500,0,0,1,7
2500,2560,28,1,7
200,156,11,1,7
5000,1645,30,1,7
10000,23885,80,1,7
3000,1,1,1,7
30000,740,11,1,7
30000,275,2,1,7
2500,201,6,1,7
1000,1000,21,1,7
2000,1,1,1,7
3500,367,7,1,7
7200,7414,202,1,7
4500,0,0,1,7
1250,118,6,1,7
7500,7596,77,1,7
10,101,2,1,7
4500,5015,31,1,7
150,251,12,1,7
100,118,5,1,7
3250,700,16,1,7
2500,316,9,1,7
850,302,12,1,7
4000,196,2,1,7
5000,5415,97,1,7
20000,0,0,1,7
7500,591,11,1,7
1400,260,16,1,7
1888,0,0,1,7
1675,2,2,1,7
10000,10755,84,1,7
2500,2515,16,1,7
3500,31,4,1,7
500,0,0,1,7
5474,800,11,1,7
